subject_id,label,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,is_synthetic
HC_06,healthy,0.0,0.15107,0.2781,0.94821,1.638,6.873,0.408,True
HC_06,healthy,0.01,0.16715,0.283,0.93351,-0.134,6.968,1.246,True
HC_06,healthy,0.02,0.15742,0.2826,0.98293,3.34,6.152,2.407,True
HC_06,healthy,0.03,0.15553,0.27292,0.95901,1.382,7.686,0.371,True
HC_06,healthy,0.04,0.16646,0.26577,0.97045,2.633,6.496,3.391,True
HC_06,healthy,0.05,0.17283,0.27059,0.98958,3.622,5.681,4.852,True
HC_06,healthy,0.06,0.1974,0.27494,0.96637,3.291,4.387,4.837,True
HC_06,healthy,0.07,0.20897,0.27952,0.96631,4.516,6.895,3.811,True
HC_06,healthy,0.08,0.19356,0.27111,0.97451,4.297,4.255,4.928,True
HC_06,healthy,0.09,0.19391,0.29491,0.96882,3.689,5.621,7.152,True
HC_06,healthy,0.1,0.2105,0.2462,0.96687,5.75,5.514,6.835,True
HC_06,healthy,0.11,0.23558,0.26214,0.98829,4.836,6.42,7.342,True
HC_06,healthy,0.12,0.21933,0.25776,0.99313,6.012,4.845,8.419,True
HC_06,healthy,0.13,0.24195,0.24532,0.97835,7.9,4.628,7.693,True
HC_06,healthy,0.14,0.23906,0.26254,0.9694,7.516,4.138,10.133,True
HC_06,healthy,0.15,0.24775,0.24079,1.00188,8.897,4.081,9.722,True
HC_06,healthy,0.16,0.24601,0.23649,0.99899,8.131,3.577,9.224,True
HC_06,healthy,0.17,0.25958,0.23752,0.99018,8.443,3.058,9.083,True
HC_06,healthy,0.18,0.26927,0.2315,0.97796,8.281,3.33,11.567,True
HC_06,healthy,0.19,0.22612,0.22514,1.02146,9.652,2.854,10.579,True
HC_06,healthy,0.2,0.28025,0.20808,1.00688,9.465,1.322,9.994,True
HC_06,healthy,0.21,0.2532,0.21508,0.9741,8.903,1.477,11.031,True
HC_06,healthy,0.22,0.27226,0.22924,0.99791,10.815,0.331,10.861,True
HC_06,healthy,0.23,0.28239,0.20779,0.98046,10.22,0.356,12.101,True
HC_06,healthy,0.24,0.28113,0.193,0.97029,10.04,-0.561,11.538,True
HC_06,healthy,0.25,0.27232,0.20297,0.99187,9.232,-0.358,11.092,True
HC_06,healthy,0.26,0.27619,0.19117,0.97467,10.69,-1.471,12.182,True
HC_06,healthy,0.27,0.27667,0.16939,0.9351,9.741,-1.581,12.147,True
HC_06,healthy,0.28,0.25704,0.16847,0.94592,8.342,-3.202,11.128,True
HC_06,healthy,0.29,0.26791,0.16552,0.94506,8.961,-2.101,10.356,True
HC_06,healthy,0.3,0.27596,0.15751,0.9349,9.199,-4.362,11.442,True
HC_06,healthy,0.31,0.28316,0.15547,0.93342,9.132,-4.388,10.517,True
HC_06,healthy,0.32,0.2782,0.14834,0.93778,10.554,-4.892,9.649,True
HC_06,healthy,0.33,0.2464,0.15419,0.93598,7.797,-6.3,10.153,True
HC_06,healthy,0.34,0.24112,0.14387,0.91976,8.941,-6.138,9.08,True
HC_06,healthy,0.35000000000000003,0.25534,0.13118,0.92341,6.809,-6.288,8.978,True
HC_06,healthy,0.36,0.22158,0.1358,0.92709,7.997,-5.986,8.683,True
HC_06,healthy,0.37,0.2289,0.1432,0.89286,8.276,-7.412,8.687,True
HC_06,healthy,0.38,0.25332,0.13436,0.89936,6.283,-6.833,6.675,True
HC_06,healthy,0.39,0.23198,0.12249,0.92268,5.885,-8.659,7.001,True
HC_06,healthy,0.4,0.21689,0.10165,0.90045,4.236,-8.89,5.478,True
HC_06,healthy,0.41000000000000003,0.20892,0.10268,0.87522,4.625,-8.252,4.998,True
HC_06,healthy,0.42,0.19144,0.13611,0.89496,3.72,-7.803,2.813,True
HC_06,healthy,0.43,0.19798,0.12331,0.88926,2.788,-8.647,4.134,True
HC_06,healthy,0.44,0.18394,0.11638,0.89967,2.759,-8.334,2.781,True
HC_06,healthy,0.45,0.16793,0.1051,0.86598,0.289,-9.13,3.283,True
HC_06,healthy,0.46,0.15069,0.11357,0.88081,-0.294,-9.85,0.396,True
HC_06,healthy,0.47000000000000003,0.15929,0.09963,0.8924,-0.522,-10.77,-1.11,True
HC_06,healthy,0.48,0.13687,0.09741,0.87927,-2.416,-9.916,-0.289,True
HC_06,healthy,0.49,0.14577,0.09818,0.88196,-3.267,-8.747,-2.8,True
HC_06,healthy,0.5,0.13821,0.10165,0.85936,-2.541,-9.108,-4.085,True
HC_06,healthy,0.51,0.13459,0.10536,0.86719,-4.191,-8.801,-4.437,True
HC_06,healthy,0.52,0.1069,0.08532,0.88346,-2.513,-8.222,-4.869,True
HC_06,healthy,0.53,0.10232,0.08256,0.90028,-5.843,-8.099,-6.141,True
HC_06,healthy,0.54,0.10681,0.11341,0.90758,-5.831,-8.512,-5.945,True
HC_06,healthy,0.55,0.10663,0.11536,0.88593,-5.557,-8.58,-6.436,True
HC_06,healthy,0.56,0.06548,0.11391,0.92636,-7.578,-7.451,-8.467,True
HC_06,healthy,0.5700000000000001,0.08815,0.11073,0.88289,-8.59,-8.696,-9.805,True
HC_06,healthy,0.58,0.06638,0.12657,0.91322,-8.914,-7.354,-11.06,True
HC_06,healthy,0.59,0.06283,0.13138,0.92075,-10.466,-8.201,-11.047,True
HC_06,healthy,0.6,0.04449,0.15389,0.93836,-10.303,-6.263,-12.51,True
HC_06,healthy,0.61,0.02946,0.15318,0.94643,-12.419,-3.659,-14.124,True
HC_06,healthy,0.62,0.03908,0.16591,0.95969,-11.598,-5.198,-13.119,True
HC_06,healthy,0.63,0.04268,0.1715,0.9674,-12.396,-6.062,-14.669,True
HC_06,healthy,0.64,0.02445,0.17146,0.95146,-12.205,-2.628,-15.259,True
HC_06,healthy,0.65,0.04157,0.18917,0.95645,-12.214,-3.788,-14.441,True
HC_06,healthy,0.66,0.0283,0.16517,0.9645,-13.443,-4.216,-15.62,True
HC_06,healthy,0.67,0.01801,0.19317,0.95086,-13.083,-1.181,-15.787,True
HC_06,healthy,0.68,0.03613,0.19989,0.96417,-12.799,-0.998,-15.122,True
HC_06,healthy,0.6900000000000001,-0.0107,0.20305,0.99516,-14.594,-1.01,-16.098,True
HC_06,healthy,0.7000000000000001,0.01887,0.20648,0.95754,-14.922,1.318,-15.285,True
HC_06,healthy,0.71,0.00539,0.23729,0.99211,-14.051,0.643,-16.129,True
HC_06,healthy,0.72,0.04054,0.24651,0.98688,-13.981,2.074,-14.587,True
HC_06,healthy,0.73,0.00671,0.25057,0.98827,-14.329,1.667,-16.573,True
HC_06,healthy,0.74,0.00251,0.25756,1.00689,-11.478,3.094,-15.678,True
HC_06,healthy,0.75,0.03126,0.25062,0.99112,-13.48,3.175,-15.389,True
HC_06,healthy,0.76,0.01873,0.27991,1.00724,-13.067,4.952,-14.456,True
HC_06,healthy,0.77,0.04799,0.29007,1.00395,-12.698,4.557,-15.404,True
HC_06,healthy,0.78,0.04152,0.28474,1.01982,-12.698,6.209,-15.905,True
HC_06,healthy,0.79,0.03279,0.29906,0.97337,-11.25,6.383,-12.514,True
HC_06,healthy,0.8,0.05724,0.31133,0.99779,-12.042,7.746,-13.748,True
HC_06,healthy,0.81,0.04544,0.29976,0.97677,-9.946,7.489,-12.571,True
HC_06,healthy,0.8200000000000001,0.03155,0.32349,1.00147,-10.626,8.085,-12.245,True
HC_06,healthy,0.8300000000000001,0.07454,0.3369,0.98268,-7.875,6.892,-10.19,True
HC_06,healthy,0.84,0.08104,0.31739,0.99785,-8.603,8.976,-8.945,True
HC_06,healthy,0.85,0.10306,0.30989,0.99824,-8.461,10.554,-8.859,True
HC_06,healthy,0.86,0.11469,0.35513,0.97647,-6.327,9.918,-6.923,True
HC_06,healthy,0.87,0.10932,0.35833,0.96904,-6.238,10.478,-6.134,True
HC_06,healthy,0.88,0.10078,0.34589,0.95649,-5.177,11.677,-3.621,True
HC_06,healthy,0.89,0.12323,0.32019,0.96513,-2.527,10.273,-4.274,True
HC_06,healthy,0.9,0.14186,0.32619,0.95441,-4.95,10.744,-3.388,True
HC_06,healthy,0.91,0.15895,0.36167,0.95478,-2.855,11.965,-3.6,True
HC_06,healthy,0.92,0.15404,0.38275,0.94812,-0.414,9.834,-0.945,True
HC_06,healthy,0.93,0.20132,0.36049,0.93125,-1.231,10.718,0.278,True
HC_06,healthy,0.9400000000000001,0.19631,0.31478,0.89271,1.122,10.882,0.961,True
HC_06,healthy,0.9500000000000001,0.19437,0.36871,0.92242,0.934,12.099,1.428,True
HC_06,healthy,0.96,0.22832,0.37009,0.91051,2.491,10.502,2.648,True
HC_06,healthy,0.97,0.22676,0.34163,0.9159,3.581,11.448,6.484,True
HC_06,healthy,0.98,0.2238,0.3257,0.89843,4.008,11.079,6.33,True
HC_06,healthy,0.99,0.21993,0.36248,0.90154,6.266,10.698,7.28,True
HC_06,healthy,1.0,0.26748,0.32318,0.88194,7.132,10.889,9.723,True
HC_06,healthy,1.01,0.27319,0.3261,0.88138,9.163,9.043,10.636,True
HC_06,healthy,1.02,0.27684,0.31356,0.91052,8.063,9.08,9.37,True
HC_06,healthy,1.03,0.2992,0.32468,0.85539,10.195,8.26,11.497,True
HC_06,healthy,1.04,0.3063,0.31832,0.86036,10.477,8.847,11.814,True
HC_06,healthy,1.05,0.31409,0.30046,0.8542,11.653,9.127,13.654,True
HC_06,healthy,1.06,0.32209,0.2868,0.88521,12.037,7.464,13.178,True
HC_06,healthy,1.07,0.3524,0.28899,0.86193,12.577,6.911,13.262,True
HC_06,healthy,1.08,0.33953,0.30204,0.83851,13.28,7.3,15.083,True
HC_06,healthy,1.09,0.33565,0.25659,0.84706,14.344,7.208,17.049,True
HC_06,healthy,1.1,0.35566,0.26475,0.84239,14.195,4.375,16.46,True
HC_06,healthy,1.11,0.3308,0.29241,0.86215,14.448,4.899,14.927,True
HC_06,healthy,1.12,0.3746,0.25998,0.84629,14.891,2.92,18.24,True
HC_06,healthy,1.1300000000000001,0.3897,0.26437,0.85323,15.968,3.48,17.515,True
HC_06,healthy,1.1400000000000001,0.372,0.22175,0.89035,15.858,1.789,18.192,True
HC_06,healthy,1.1500000000000001,0.35674,0.21971,0.85468,15.254,1.046,18.287,True
HC_06,healthy,1.16,0.37598,0.19676,0.86203,15.369,0.062,17.484,True
HC_06,healthy,1.17,0.35674,0.21063,0.89053,16.337,-0.396,17.909,True
HC_06,healthy,1.18,0.35652,0.20297,0.87903,15.341,-0.93,17.095,True
HC_06,healthy,1.19,0.35545,0.19327,0.88295,15.922,-3.214,16.655,True
HC_06,healthy,1.2,0.35331,0.17982,0.90696,14.685,-3.936,16.702,True
HC_06,healthy,1.21,0.32771,0.1921,0.90155,13.36,-4.618,18.122,True
HC_06,healthy,1.22,0.34746,0.14463,0.92766,14.891,-4.444,16.693,True
HC_06,healthy,1.23,0.37089,0.15521,0.93166,14.597,-5.604,16.585,True
HC_06,healthy,1.24,0.33676,0.15583,0.95862,13.567,-5.777,16.665,True
HC_06,healthy,1.25,0.33212,0.14962,0.95227,13.709,-6.68,12.902,True
HC_06,healthy,1.26,0.34172,0.11994,0.92901,13.793,-8.124,13.868,True
HC_06,healthy,1.27,0.33284,0.13242,0.96153,12.31,-6.465,13.73,True
HC_06,healthy,1.28,0.31731,0.11633,0.97336,10.576,-9.915,13.23,True
HC_06,healthy,1.29,0.29529,0.112,0.94364,9.534,-9.457,12.034,True
HC_06,healthy,1.3,0.29674,0.10068,0.97478,10.525,-8.983,9.931,True
HC_06,healthy,1.31,0.27964,0.09911,0.97596,10.865,-10.452,9.899,True
HC_06,healthy,1.32,0.2917,0.04706,1.02677,8.307,-9.161,7.694,True
HC_06,healthy,1.33,0.29874,0.06069,0.99645,6.761,-11.822,8.692,True
HC_06,healthy,1.34,0.26666,0.10981,0.96859,5.301,-11.071,6.554,True
HC_06,healthy,1.35,0.24941,0.09375,1.00713,4.565,-12.3,6.142,True
HC_06,healthy,1.36,0.22435,0.08342,1.0238,4.29,-11.849,4.665,True
HC_06,healthy,1.37,0.22366,0.08458,1.01496,2.697,-11.266,3.159,True
HC_06,healthy,1.3800000000000001,0.2116,0.07593,1.00733,-0.465,-11.881,0.867,True
HC_06,healthy,1.3900000000000001,0.18311,0.10347,1.02448,0.225,-12.027,1.0,True
HC_06,healthy,1.4000000000000001,0.17711,0.0849,1.0031,-0.757,-10.43,0.493,True
HC_06,healthy,1.41,0.17277,0.09619,1.02517,-1.752,-11.765,-0.878,True
HC_06,healthy,1.42,0.16741,0.08791,1.01198,-3.678,-11.825,-2.964,True
HC_06,healthy,1.43,0.13731,0.09188,0.99004,-3.422,-12.392,-4.474,True
HC_06,healthy,1.44,0.11677,0.10391,1.00659,-5.102,-12.031,-5.061,True
HC_06,healthy,1.45,0.11566,0.0799,0.99664,-5.502,-11.37,-6.305,True
HC_06,healthy,1.46,0.12342,0.11206,0.99801,-6.433,-11.574,-6.142,True
HC_06,healthy,1.47,0.10882,0.09846,0.98102,-6.182,-11.327,-9.548,True
HC_06,healthy,1.48,0.08562,0.11792,0.98927,-7.324,-10.62,-10.014,True
HC_06,healthy,1.49,0.06583,0.12146,0.99109,-9.03,-8.921,-10.913,True
HC_06,healthy,1.5,0.08481,0.12538,0.96753,-10.809,-8.913,-11.855,True
HC_06,healthy,1.51,0.07997,0.09811,0.92128,-9.744,-9.1,-12.467,True
HC_06,healthy,1.52,0.06789,0.13827,0.962,-13.119,-7.914,-13.939,True
HC_06,healthy,1.53,0.0329,0.15603,0.93527,-12.612,-6.344,-13.009,True
HC_06,healthy,1.54,0.04237,0.17205,0.92116,-12.627,-5.787,-13.113,True
HC_06,healthy,1.55,0.04254,0.17499,0.92119,-13.965,-5.244,-15.702,True
HC_06,healthy,1.56,0.05947,0.16714,0.92134,-12.65,-6.03,-15.221,True
HC_06,healthy,1.57,0.05533,0.16956,0.88881,-13.231,-4.761,-17.676,True
HC_06,healthy,1.58,0.05781,0.21853,0.90653,-14.452,-3.657,-16.789,True
HC_06,healthy,1.59,0.04624,0.18941,0.89357,-14.792,-2.941,-16.752,True
HC_06,healthy,1.6,0.01908,0.20414,0.87656,-16.071,-1.838,-16.669,True
HC_06,healthy,1.61,0.01865,0.18121,0.89146,-16.192,-0.456,-17.712,True
HC_06,healthy,1.62,0.03529,0.21095,0.8945,-15.944,-0.428,-16.779,True
HC_06,healthy,1.6300000000000001,-0.00847,0.21844,0.89858,-14.462,-0.15,-16.968,True
HC_06,healthy,1.6400000000000001,0.03727,0.23456,0.90402,-15.287,2.232,-18.957,True
HC_06,healthy,1.6500000000000001,0.05223,0.26361,0.8651,-15.542,1.58,-16.407,True
HC_06,healthy,1.6600000000000001,0.05804,0.24478,0.88842,-14.649,0.673,-17.658,True
HC_06,healthy,1.67,0.01135,0.23824,0.87273,-14.189,1.667,-13.926,True
HC_06,healthy,1.68,0.04594,0.25804,0.86671,-14.657,4.706,-16.461,True
HC_06,healthy,1.69,0.03512,0.29045,0.85492,-14.135,4.152,-14.222,True
HC_06,healthy,1.7,0.06303,0.28767,0.85328,-13.36,6.831,-15.367,True
HC_06,healthy,1.71,0.04481,0.30411,0.8489,-11.865,5.575,-14.71,True
HC_06,healthy,1.72,0.0633,0.30461,0.85692,-12.061,7.187,-12.112,True
HC_06,healthy,1.73,0.0655,0.29082,0.88048,-12.917,7.706,-12.055,True
HC_06,healthy,1.74,0.07387,0.29821,0.83788,-9.938,7.216,-10.354,True
HC_06,healthy,1.75,0.07722,0.29936,0.87268,-9.642,8.132,-11.239,True
HC_06,healthy,1.76,0.10798,0.29988,0.84814,-9.396,7.964,-11.69,True
HC_06,healthy,1.77,0.08916,0.35515,0.86676,-7.808,9.521,-8.485,True
HC_06,healthy,1.78,0.12747,0.33105,0.88581,-8.459,9.87,-7.695,True
HC_06,healthy,1.79,0.12092,0.33792,0.89579,-7.003,9.908,-5.743,True
HC_06,healthy,1.8,0.12846,0.31062,0.87826,-5.042,9.631,-6.665,True
HC_06,healthy,1.81,0.1543,0.33611,0.89914,-4.305,10.273,-5.114,True
HC_06,healthy,1.82,0.14797,0.33375,0.8942,-3.208,8.912,-3.57,True
HC_06,healthy,1.83,0.17913,0.31959,0.91893,-5.066,9.356,-4.637,True
HC_06,healthy,1.84,0.1821,0.34769,0.91494,-2.762,10.325,-1.649,True
HC_06,healthy,1.85,0.20285,0.35287,0.91065,-2.76,9.654,-1.388,True
HC_06,healthy,1.86,0.18238,0.32314,0.91636,0.33,10.445,0.045,True
HC_06,healthy,1.87,0.22649,0.36065,0.93517,2.079,10.252,0.714,True
HC_06,healthy,1.8800000000000001,0.21439,0.35753,0.94169,2.681,10.543,1.343,True
HC_06,healthy,1.8900000000000001,0.23625,0.34811,0.93266,2.422,10.059,3.29,True
HC_06,healthy,1.9000000000000001,0.22148,0.34067,0.96491,4.832,10.497,3.459,True
HC_06,healthy,1.9100000000000001,0.26876,0.3342,0.95973,5.161,9.093,5.507,True
HC_06,healthy,1.92,0.25049,0.31437,0.97642,3.965,8.703,6.531,True
HC_06,healthy,1.93,0.27556,0.32811,0.98522,6.406,8.322,6.582,True
HC_06,healthy,1.94,0.28566,0.32911,0.9714,6.644,8.229,8.394,True
HC_06,healthy,1.95,0.27192,0.34336,0.96428,7.388,9.678,8.142,True
HC_06,healthy,1.96,0.2767,0.30024,0.99893,8.155,7.404,10.137,True
HC_06,healthy,1.97,0.29526,0.32552,0.99234,9.745,7.909,9.264,True
HC_06,healthy,1.98,0.3009,0.29442,0.99585,9.248,6.691,10.073,True
HC_06,healthy,1.99,0.32284,0.31101,1.00142,10.632,5.74,11.479,True
HC_06,healthy,2.0,0.31207,0.27723,0.99057,10.497,6.365,11.464,True
HC_06,healthy,2.0100000000000002,0.31183,0.27083,1.0015,12.891,5.216,11.544,True
HC_06,healthy,2.02,0.33665,0.28681,0.98323,9.865,5.222,11.525,True
HC_06,healthy,2.0300000000000002,0.34091,0.27731,0.97676,13.241,4.502,12.861,True
HC_06,healthy,2.04,0.31332,0.25079,0.9785,10.986,3.023,12.807,True
HC_06,healthy,2.05,0.36356,0.27347,1.00238,12.728,1.563,11.297,True
HC_06,healthy,2.06,0.31841,0.2488,0.97742,12.293,1.771,13.953,True
HC_06,healthy,2.07,0.34064,0.25031,1.00051,10.773,2.209,12.25,True
HC_06,healthy,2.08,0.34857,0.23986,0.95101,12.451,1.271,13.473,True
HC_06,healthy,2.09,0.3228,0.21781,0.9861,11.45,-1.13,12.618,True
HC_06,healthy,2.1,0.3347,0.24104,0.93847,11.09,-0.141,13.523,True
HC_06,healthy,2.11,0.32095,0.19562,0.9503,11.634,-0.568,12.547,True
HC_06,healthy,2.12,0.34317,0.21505,0.96481,11.506,-2.158,14.026,True
HC_06,healthy,2.13,0.31557,0.21041,0.95382,11.115,-1.087,12.225,True
HC_06,healthy,2.14,0.32595,0.18776,0.95235,11.179,-3.628,12.179,True
HC_06,healthy,2.15,0.32236,0.18358,0.94648,9.866,-3.828,11.938,True
HC_06,healthy,2.16,0.336,0.17979,0.91684,10.203,-3.072,11.336,True
HC_06,healthy,2.17,0.30291,0.16546,0.90287,8.437,-3.547,11.586,True
HC_06,healthy,2.18,0.31327,0.17195,0.92375,10.253,-3.699,10.622,True
HC_06,healthy,2.19,0.28429,0.16861,0.91849,9.18,-4.845,9.608,True
HC_06,healthy,2.2,0.29555,0.16996,0.88382,7.951,-6.792,8.484,True
HC_06,healthy,2.21,0.27601,0.1637,0.89435,7.92,-5.235,10.031,True
HC_06,healthy,2.22,0.275,0.16076,0.90406,7.111,-7.415,7.993,True
HC_06,healthy,2.23,0.28054,0.13914,0.90635,6.97,-6.271,5.137,True
HC_06,healthy,2.24,0.26401,0.13554,0.91383,6.73,-6.491,4.015,True
HC_06,healthy,2.25,0.24927,0.13661,0.90703,4.078,-6.089,4.789,True
HC_06,healthy,2.2600000000000002,0.24463,0.14948,0.84767,5.62,-6.877,5.572,True
HC_06,healthy,2.27,0.23594,0.11663,0.87527,4.727,-6.098,4.138,True
HC_06,healthy,2.2800000000000002,0.25097,0.13791,0.91062,3.641,-7.062,2.528,True
HC_06,healthy,2.29,0.23427,0.13314,0.8803,2.991,-7.852,1.793,True
HC_06,healthy,2.3000000000000003,0.21407,0.12999,0.88307,2.716,-6.546,2.936,True
HC_06,healthy,2.31,0.19231,0.13074,0.88046,1.511,-7.042,1.206,True
HC_06,healthy,2.32,0.22954,0.14993,0.89289,-0.321,-6.997,0.509,True
HC_06,healthy,2.33,0.18387,0.14013,0.87349,-2.544,-6.906,-0.054,True
HC_06,healthy,2.34,0.19684,0.12146,0.90226,-0.055,-6.528,-0.76,True
HC_06,healthy,2.35,0.18293,0.14513,0.88032,-2.05,-6.965,-1.699,True
HC_06,healthy,2.36,0.16641,0.14522,0.91251,-2.684,-7.696,-2.918,True
HC_06,healthy,2.37,0.16355,0.17311,0.89349,-1.876,-6.832,-3.724,True
HC_06,healthy,2.38,0.15457,0.14123,0.88077,-3.595,-6.768,-3.255,True
HC_06,healthy,2.39,0.15391,0.1618,0.86163,-5.331,-5.426,-4.048,True
HC_06,healthy,2.4,0.12322,0.16185,0.88475,-4.002,-6.616,-6.289,True
HC_06,healthy,2.41,0.1412,0.15057,0.90757,-3.564,-6.132,-5.724,True
HC_06,healthy,2.42,0.144,0.16956,0.90686,-5.236,-5.563,-6.537,True
HC_06,healthy,2.43,0.14997,0.15114,0.92173,-5.449,-4.713,-6.468,True
HC_06,healthy,2.44,0.14192,0.18259,0.92037,-6.354,-4.698,-6.047,True
HC_06,healthy,2.45,0.10198,0.1767,0.90666,-6.883,-3.85,-6.407,True
HC_06,healthy,2.46,0.11046,0.14802,0.91897,-6.049,-3.24,-7.435,True
HC_06,healthy,2.47,0.13183,0.17706,0.93178,-6.502,-2.254,-8.869,True
HC_06,healthy,2.48,0.10606,0.16966,0.91433,-6.212,-3.35,-8.518,True
